site_code,latitude,longitude,year,parameter,val_mean
3915117,40.786804,-81.394153,2019,Average Ambient Temperature for URG3000N,5.42
3915117,40.786804,-81.394153,2019,Average Ambient Pressure for URG3000N,731.6
3915117,40.786804,-81.394153,2019,PM2.5 - Local Conditions,9.167901
3915117,40.786804,-81.394153,2019,Antimony PM2.5 LC,0.00152
3915117,40.786804,-81.394153,2019,Arsenic PM2.5 LC,0.0
3915117,40.786804,-81.394153,2019,Aluminum PM2.5 LC,0.02416
3915117,40.786804,-81.394153,2019,Barium PM2.5 LC,0.00484
3915117,40.786804,-81.394153,2019,Bromine PM2.5 LC,0.0006399999999999999
3915117,40.786804,-81.394153,2019,Cadmium PM2.5 LC,0.0005200000000000001
3915117,40.786804,-81.394153,2019,Calcium PM2.5 LC,0.04148
3915117,40.786804,-81.394153,2019,Chromium PM2.5 LC,0.004520000000000001
3915117,40.786804,-81.394153,2019,Cobalt PM2.5 LC,-0.0002
3915117,40.786804,-81.394153,2019,Copper PM2.5 LC,0.00692
3915117,40.786804,-81.394153,2019,Chlorine PM2.5 LC,0.06916
3915117,40.786804,-81.394153,2019,Cerium PM2.5 LC,0.00676
3915117,40.786804,-81.394153,2019,Cesium PM2.5 LC,0.00016
3915117,40.786804,-81.394153,2019,Iron PM2.5 LC,0.161
3915117,40.786804,-81.394153,2019,Lead PM2.5 LC,0.004520000000000001
3915117,40.786804,-81.394153,2019,Indium PM2.5 LC,0.00396
3915117,40.786804,-81.394153,2019,Manganese PM2.5 LC,0.01396
3915117,40.786804,-81.394153,2019,Nickel PM2.5 LC,0.00204
3915117,40.786804,-81.394153,2019,Magnesium PM2.5 LC,0.0194
3915117,40.786804,-81.394153,2019,Phosphorus PM2.5 LC,0.00012
3915117,40.786804,-81.394153,2019,Selenium PM2.5 LC,7.999999999999999e-05
3915117,40.786804,-81.394153,2019,Tin PM2.5 LC,0.0036000000000000008
3915117,40.786804,-81.394153,2019,Titanium PM2.5 LC,0.0037600000000000003
3915117,40.786804,-81.394153,2019,Vanadium PM2.5 LC,7.999999999999999e-05
3915117,40.786804,-81.394153,2019,Silicon PM2.5 LC,0.04484
3915117,40.786804,-81.394153,2019,Silver PM2.5 LC,0.0028399999999999996
3915117,40.786804,-81.394153,2019,Zinc PM2.5 LC,0.08044
3915117,40.786804,-81.394153,2019,Strontium PM2.5 LC,4e-05
3915117,40.786804,-81.394153,2019,Sulfur PM2.5 LC,0.3992
3915117,40.786804,-81.394153,2019,Rubidium PM2.5 LC,0.00016
3915117,40.786804,-81.394153,2019,Potassium PM2.5 LC,0.0548
3915117,40.786804,-81.394153,2019,Sodium PM2.5 LC,0.07247999999999999
3915117,40.786804,-81.394153,2019,Zirconium PM2.5 LC,-0.00036
3915117,40.786804,-81.394153,2019,Chloride PM2.5 LC,0.341926
3915117,40.786804,-81.394153,2019,Ammonium Ion PM2.5 LC,0.7716000000000001
3915117,40.786804,-81.394153,2019,Sodium Ion Pm2.5 LC,0.055999999999999994
3915117,40.786804,-81.394153,2019,Potassium Ion PM2.5 LC,0.0432
3915117,40.786804,-81.394153,2019,Total Nitrate PM2.5 LC,1.9692
3915117,40.786804,-81.394153,2019,OC PM2.5 LC TOR,1.4876
3915117,40.786804,-81.394153,2019,EC PM2.5 LC TOR,0.5406799999999999
3915117,40.786804,-81.394153,2019,OC1 PM2.5 LC,0.06888
3915117,40.786804,-81.394153,2019,OC2 PM2.5 LC,0.48332
3915117,40.786804,-81.394153,2019,OC3 PM2.5 LC,0.39224000000000003
3915117,40.786804,-81.394153,2019,OC4 PM2.5 LC,0.17143999999999998
3915117,40.786804,-81.394153,2019,OP PM2.5 LC TOR,0.37876
3915117,40.786804,-81.394153,2019,EC1 PM2.5 LC,0.77828
3915117,40.786804,-81.394153,2019,EC2 PM2.5 LC,0.13484000000000002
3915117,40.786804,-81.394153,2019,EC3 PM2.5 LC,0.0066
3915117,40.786804,-81.394153,2019,OC CSN_Rev Unadjusted PM2.5 LC TOT,1.77476
3915117,40.786804,-81.394153,2019,EC CSN_Rev Unadjusted PM2.5 LC TOT,0.39372
3915117,40.786804,-81.394153,2019,OC CSN_Rev Unadjusted PM2.5 LC TOR,1.62788
3915117,40.786804,-81.394153,2019,OC1 CSN_Rev Unadjusted PM2.5 LC,0.09588
3915117,40.786804,-81.394153,2019,OC2 CSN_Rev Unadjusted PM2.5 LC,0.51888
3915117,40.786804,-81.394153,2019,OC3 CSN_Rev Unadjusted PM2.5 LC,0.43752
3915117,40.786804,-81.394153,2019,OC4 CSN_Rev Unadjusted PM2.5 LC,0.188
3915117,40.786804,-81.394153,2019,OP CSN_Rev Unadjusted PM2.5 LC TOR,0.3878
3915117,40.786804,-81.394153,2019,OP PM2.5 LC TOT,0.52504
3915117,40.786804,-81.394153,2019,EC CSN_Rev Unadjusted PM2.5 LC TOR,0.5406799999999999
3915117,40.786804,-81.394153,2019,EC PM2.5 LC TOT,0.39372
3915117,40.786804,-81.394153,2019,OC PM2.5 LC TOT,1.634269
3915117,40.786804,-81.394153,2019,EC1 CSN_Rev Unadjusted PM2.5 LC,0.779042
3915117,40.786804,-81.394153,2019,EC2 CSN_Rev Unadjusted PM2.5 LC,0.141631
3915117,40.786804,-81.394153,2019,EC3 CSN_Rev Unadjusted PM2.5 LC,0.00771
3915117,40.786804,-81.394153,2019,OP CSN_Rev Unadjusted PM2.5 LC TOT,0.5345599999999999
3915117,40.786804,-81.394153,2019,Sulfate PM2.5 LC,1.1780000000000002
3915120,40.800717,-81.373,2019,PM2.5 - Local Conditions,8.114815
3915124,40.80032,-81.33136999999998,2019,Lead (TSP) LC,0.115829
3915317,41.063526,-81.46895599999998,2019,PM2.5 - Local Conditions,8.028395
3915323,41.087862,-81.54153199999998,2019,Average Ambient Temperature,3.125
3915323,41.087862,-81.54153199999998,2019,Average Ambient Pressure,728.333333
3915323,41.087862,-81.54153199999998,2019,Sample Flow Rate CV - Teflon Filter,0.8409089999999999
3915323,41.087862,-81.54153199999998,2019,Sample Flow Rate CV - Nylon Filter,0.818182
3915323,41.087862,-81.54153199999998,2019,Sample Flow Rate CV - Quartz Filter,0.10800000000000001
3915323,41.087862,-81.54153199999998,2019,Sample Volume - Teflon Filter,9.695455
3915323,41.087862,-81.54153199999998,2019,Sample Volume - Nylon Filter,9.7
3915323,41.087862,-81.54153199999998,2019,Sample Volume - Quartz Filter,31.695999999999998
3915323,41.087862,-81.54153199999998,2019,Average Ambient Temperature for URG3000N,4.3919999999999995
3915323,41.087862,-81.54153199999998,2019,Average Ambient Pressure for URG3000N,734.24
3915323,41.087862,-81.54153199999998,2019,PM2.5 - Local Conditions,8.10375
3915323,41.087862,-81.54153199999998,2019,Antimony PM2.5 LC,0.002545
3915323,41.087862,-81.54153199999998,2019,Arsenic PM2.5 LC,0.0
3915323,41.087862,-81.54153199999998,2019,Aluminum PM2.5 LC,0.014864
3915323,41.087862,-81.54153199999998,2019,Barium PM2.5 LC,-0.0033640000000000002
3915323,41.087862,-81.54153199999998,2019,Bromine PM2.5 LC,0.001955
3915323,41.087862,-81.54153199999998,2019,Cadmium PM2.5 LC,0.001045
3915323,41.087862,-81.54153199999998,2019,Calcium PM2.5 LC,0.020182
3915323,41.087862,-81.54153199999998,2019,Chromium PM2.5 LC,0.0035909999999999996
3915323,41.087862,-81.54153199999998,2019,Cobalt PM2.5 LC,-0.000409
3915323,41.087862,-81.54153199999998,2019,Copper PM2.5 LC,0.001136
3915323,41.087862,-81.54153199999998,2019,Chlorine PM2.5 LC,0.004136
3915323,41.087862,-81.54153199999998,2019,Cerium PM2.5 LC,-0.000909
3915323,41.087862,-81.54153199999998,2019,Cesium PM2.5 LC,-0.000273
3915323,41.087862,-81.54153199999998,2019,Iron PM2.5 LC,0.068591
3915323,41.087862,-81.54153199999998,2019,Lead PM2.5 LC,0.003409
3915323,41.087862,-81.54153199999998,2019,Indium PM2.5 LC,0.004273
3915323,41.087862,-81.54153199999998,2019,Manganese PM2.5 LC,0.005136
3915323,41.087862,-81.54153199999998,2019,Nickel PM2.5 LC,0.001045
3915323,41.087862,-81.54153199999998,2019,Magnesium PM2.5 LC,0.010818000000000001
3915323,41.087862,-81.54153199999998,2019,Phosphorus PM2.5 LC,0.000182
3915323,41.087862,-81.54153199999998,2019,Selenium PM2.5 LC,0.000409
3915323,41.087862,-81.54153199999998,2019,Tin PM2.5 LC,0.002545
3915323,41.087862,-81.54153199999998,2019,Titanium PM2.5 LC,0.0016820000000000001
3915323,41.087862,-81.54153199999998,2019,Vanadium PM2.5 LC,9.1e-05
3915323,41.087862,-81.54153199999998,2019,Silicon PM2.5 LC,0.034091
3915323,41.087862,-81.54153199999998,2019,Silver PM2.5 LC,-0.000364
3915323,41.087862,-81.54153199999998,2019,Zinc PM2.5 LC,0.015
3915323,41.087862,-81.54153199999998,2019,Strontium PM2.5 LC,0.000409
3915323,41.087862,-81.54153199999998,2019,Sulfur PM2.5 LC,0.49781800000000004
3915323,41.087862,-81.54153199999998,2019,Rubidium PM2.5 LC,9.1e-05
3915323,41.087862,-81.54153199999998,2019,Potassium PM2.5 LC,0.052136
3915323,41.087862,-81.54153199999998,2019,Sodium PM2.5 LC,0.045364
3915323,41.087862,-81.54153199999998,2019,Zirconium PM2.5 LC,0.003682
3915323,41.087862,-81.54153199999998,2019,Chloride PM2.5 LC,0.097424
3915323,41.087862,-81.54153199999998,2019,Ammonium Ion PM2.5 LC,1.0886360000000002
3915323,41.087862,-81.54153199999998,2019,Sodium Ion Pm2.5 LC,0.050455
3915323,41.087862,-81.54153199999998,2019,Potassium Ion PM2.5 LC,0.045455
3915323,41.087862,-81.54153199999998,2019,Total Nitrate PM2.5 LC,2.943636
3915323,41.087862,-81.54153199999998,2019,OC PM2.5 LC TOR,1.34188
3915323,41.087862,-81.54153199999998,2019,EC PM2.5 LC TOR,0.97524
3915323,41.087862,-81.54153199999998,2019,OC1 PM2.5 LC,0.00716
3915323,41.087862,-81.54153199999998,2019,OC2 PM2.5 LC,0.27764
3915323,41.087862,-81.54153199999998,2019,OC3 PM2.5 LC,0.81272
3915323,41.087862,-81.54153199999998,2019,OC4 PM2.5 LC,0.2052
3915323,41.087862,-81.54153199999998,2019,OP PM2.5 LC TOR,0.04632
3915323,41.087862,-81.54153199999998,2019,EC1 PM2.5 LC,0.73332
3915323,41.087862,-81.54153199999998,2019,EC2 PM2.5 LC,0.2252
3915323,41.087862,-81.54153199999998,2019,EC3 PM2.5 LC,0.06316000000000001
3915323,41.087862,-81.54153199999998,2019,OC CSN_Rev Unadjusted PM2.5 LC TOT,1.7317200000000001
3915323,41.087862,-81.54153199999998,2019,EC CSN_Rev Unadjusted PM2.5 LC TOT,0.7257199999999999
3915323,41.087862,-81.54153199999998,2019,OC CSN_Rev Unadjusted PM2.5 LC TOR,1.4822799999999998
3915323,41.087862,-81.54153199999998,2019,OC1 CSN_Rev Unadjusted PM2.5 LC,0.03428
3915323,41.087862,-81.54153199999998,2019,OC2 CSN_Rev Unadjusted PM2.5 LC,0.313
3915323,41.087862,-81.54153199999998,2019,OC3 CSN_Rev Unadjusted PM2.5 LC,0.8580399999999999
3915323,41.087862,-81.54153199999998,2019,OC4 CSN_Rev Unadjusted PM2.5 LC,0.22188000000000002
3915323,41.087862,-81.54153199999998,2019,OP CSN_Rev Unadjusted PM2.5 LC TOR,0.05516
3915323,41.087862,-81.54153199999998,2019,OP PM2.5 LC TOT,0.29524
3915323,41.087862,-81.54153199999998,2019,EC CSN_Rev Unadjusted PM2.5 LC TOR,0.97524
3915323,41.087862,-81.54153199999998,2019,EC PM2.5 LC TOT,0.7257199999999999
3915323,41.087862,-81.54153199999998,2019,OC PM2.5 LC TOT,1.591119
3915323,41.087862,-81.54153199999998,2019,EC1 CSN_Rev Unadjusted PM2.5 LC,0.7341759999999999
3915323,41.087862,-81.54153199999998,2019,EC2 CSN_Rev Unadjusted PM2.5 LC,0.231942
3915323,41.087862,-81.54153199999998,2019,EC3 CSN_Rev Unadjusted PM2.5 LC,0.06433599999999999
3915323,41.087862,-81.54153199999998,2019,OP CSN_Rev Unadjusted PM2.5 LC TOT,0.30472
3915323,41.087862,-81.54153199999998,2019,Sulfate PM2.5 LC,1.523182
391556,41.202220000000004,-80.81058399999998,2019,PM10 Total 0-10um STP,11.756098
3915514,41.23172,-80.80116,2019,PM10 Total 0-10um STP,11.410256
3915514,41.23172,-80.80116,2019,PM2.5 - Local Conditions,7.276923
391678,39.431470000000004,-81.50130999999998,2019,Lead (TSP) LC,0.002735
391678,39.431470000000004,-81.50130999999998,2019,Manganese (TSP) LC,0.102783
4017101,35.479215,-97.751503,2019,Antimony (TSP) STP,0.0006789999999999999
4017101,35.479215,-97.751503,2019,Arsenic (TSP) STP,0.000357
4017101,35.479215,-97.751503,2019,Beryllium (TSP) STP,0.019357
4017101,35.479215,-97.751503,2019,Cadmium (TSP) STP,3.6e-05
4017101,35.479215,-97.751503,2019,Chromium (TSP) STP,0.001679
4017101,35.479215,-97.751503,2019,Cobalt (TSP) STP,7.099999999999999e-05
4017101,35.479215,-97.751503,2019,Lead (TSP) STP,0.001729
4017101,35.479215,-97.751503,2019,Manganese (TSP) STP,0.012786
4017101,35.479215,-97.751503,2019,Nickel (TSP) STP,0.001
4017101,35.479215,-97.751503,2019,Mercury (TSP) STP,1.3000000000000001e-05
4017101,35.479215,-97.751503,2019,Selenium (TSP) STP,0.000429
4017101,35.479215,-97.751503,2019,Carbon disulfide,0.006666999999999999
4017101,35.479215,-97.751503,2019,Propylene,0.71
4017101,35.479215,-97.751503,2019,Acetylene,1.75
4017101,35.479215,-97.751503,2019,Freon 114,0.034667
4017101,35.479215,-97.751503,2019,"1,3-Butadiene",0.053333000000000005
4017101,35.479215,-97.751503,2019,n-Octane,0.603333
4017101,35.479215,-97.751503,2019,Methyl tert-butyl ether,0.0
4017101,35.479215,-97.751503,2019,Tert-amyl methyl ether,0.0
4017101,35.479215,-97.751503,2019,tert-Butyl ethyl ether,0.001333
4017101,35.479215,-97.751503,2019,Ethyl acrylate,0.0
4017101,35.479215,-97.751503,2019,Methyl methacrylate,0.002667
4017101,35.479215,-97.751503,2019,Formaldehyde,2.0
4017101,35.479215,-97.751503,2019,Acetaldehyde,1.7766669999999998
4017101,35.479215,-97.751503,2019,Propionaldehyde,0.446667
4017101,35.479215,-97.751503,2019,Acrolein - Verified,1.066667
4017101,35.479215,-97.751503,2019,Butyraldehyde,0.2985
4017101,35.479215,-97.751503,2019,Isovaleraldehyde,0.0
4017101,35.479215,-97.751503,2019,Hexanaldehyde,0.273333
4017101,35.479215,-97.751503,2019,Valeraldehyde,0.107143
4017101,35.479215,-97.751503,2019,Crotonaldehyde,0.17600000000000002
4017101,35.479215,-97.751503,2019,Acetone,2.703333
4017101,35.479215,-97.751503,2019,Methyl ethyl ketone,0.666667
4017101,35.479215,-97.751503,2019,Methyl isobutyl ketone,0.10666700000000001
4017101,35.479215,-97.751503,2019,Acetonitrile,27.484667
4017101,35.479215,-97.751503,2019,Acrylonitrile,0.01
4017101,35.479215,-97.751503,2019,Chloromethane,0.61
4017101,35.479215,-97.751503,2019,Dichloromethane,0.18
4017101,35.479215,-97.751503,2019,Chloroform,0.0
4017101,35.479215,-97.751503,2019,Carbon tetrachloride,0.1
4017101,35.479215,-97.751503,2019,Bromoform,0.0
4017101,35.479215,-97.751503,2019,Trichlorofluoromethane,0.2
4017101,35.479215,-97.751503,2019,Chloroethane,0.0076669999999999985
4017101,35.479215,-97.751503,2019,"1,1-Dichloroethane",0.0
4017101,35.479215,-97.751503,2019,Methyl chloroform,0.0
4017101,35.479215,-97.751503,2019,Ethylene dichloride,0.05
4017101,35.479215,-97.751503,2019,Tetrachloroethylene,0.0
4017101,35.479215,-97.751503,2019,"1,1,2,2-Tetrachloroethane",0.0
4017101,35.479215,-97.751503,2019,Bromomethane,0.0
4017101,35.479215,-97.751503,2019,"1,1,2-Trichloroethane",0.0
4017101,35.479215,-97.751503,2019,"1,1,2-Trichloro-1,2,2-trifluoroethane",0.151
4017101,35.479215,-97.751503,2019,Dichlorodifluoromethane,0.498
4017101,35.479215,-97.751503,2019,Trichloroethylene,0.0
4017101,35.479215,-97.751503,2019,"1,1-Dichloroethylene",0.0
4017101,35.479215,-97.751503,2019,Bromodichloromethane,0.001667
4017101,35.479215,-97.751503,2019,"1,2-Dichloropropane",0.0
4017101,35.479215,-97.751503,2019,"trans-1,3-Dichloropropene",0.0
4017101,35.479215,-97.751503,2019,"cis-1,3-Dichloropropene",0.0
4017101,35.479215,-97.751503,2019,Dibromochloromethane,0.0
4017101,35.479215,-97.751503,2019,Chloroprene,0.0
4017101,35.479215,-97.751503,2019,Bromochloromethane,0.0
4017101,35.479215,-97.751503,2019,"trans-1,2-Dichloroethylene",0.009667
4017101,35.479215,-97.751503,2019,"cis-1,2-Dichloroethene",0.0
4017101,35.479215,-97.751503,2019,Ethylene dibromide,0.0
4017101,35.479215,-97.751503,2019,Hexachlorobutadiene,0.001667
4017101,35.479215,-97.751503,2019,Vinyl chloride,0.0
4017101,35.479215,-97.751503,2019,m/p Xylene,0.5700000000000001
4017101,35.479215,-97.751503,2019,Benzene,0.936667
4017101,35.479215,-97.751503,2019,Toluene,1.47
4017101,35.479215,-97.751503,2019,Ethylbenzene,0.23
4017101,35.479215,-97.751503,2019,o-Xylene,0.276667
4017101,35.479215,-97.751503,2019,"1,3,5-Trimethylbenzene",0.06666699999999999
4017101,35.479215,-97.751503,2019,"1,2,4-Trimethylbenzene",0.24
4017101,35.479215,-97.751503,2019,Styrene,0.013333000000000001
4017101,35.479215,-97.751503,2019,Benzaldehyde,0.13666699999999998
4017101,35.479215,-97.751503,2019,"2,5-Dimethylbenzaldehyde",0.0
4017101,35.479215,-97.751503,2019,Tolualdehydes,0.183333
4017101,35.479215,-97.751503,2019,Chlorobenzene,0.01
4017101,35.479215,-97.751503,2019,"1,2-Dichlorobenzene",0.0
4017101,35.479215,-97.751503,2019,"1,3-Dichlorobenzene",0.0
4017101,35.479215,-97.751503,2019,"1,4-Dichlorobenzene",0.0
4017101,35.479215,-97.751503,2019,"1,2,4-Trichlorobenzene",0.006999999999999999
4037146,36.013567,-96.099144,2019,Lead (TSP) LC,0.01076
40719030,36.939969,-97.345,2019,Sample Volume,0.7000000000000001
4079467,35.186278,-94.78664300000001,2019,PM10 Total 0-10um STP,14.5
4079467,35.186278,-94.78664300000001,2019,PM2.5 - Local Conditions,7.2552629999999985
4010935,35.47291999999999,-97.52709,2019,PM10 Total 0-10um STP,16.8
4010935,35.47291999999999,-97.52709,2019,PM10-2.5 - Local Conditions,11.661538
4010935,35.47291999999999,-97.52709,2019,PM2.5 - Local Conditions,7.354838999999999
4010997,35.50307,-97.57798100000001,2019,Carbon disulfide,0.0
4010997,35.50307,-97.57798100000001,2019,Total NMOC (non-methane organic compound),277.545161
4010997,35.50307,-97.57798100000001,2019,n-Dodecane,0.016451999999999998
4010997,35.50307,-97.57798100000001,2019,Tridecene,0.0
4010997,35.50307,-97.57798100000001,2019,n-Tridecane,0.0
4010997,35.50307,-97.57798100000001,2019,Propyne,0.014194
4010997,35.50307,-97.57798100000001,2019,1-Octene,0.16871
4010997,35.50307,-97.57798100000001,2019,Methane,2467.0967739999996
4010997,35.50307,-97.57798100000001,2019,Ethane,36.487097
4010997,35.50307,-97.57798100000001,2019,Ethylene,3.389032
4010997,35.50307,-97.57798100000001,2019,Propane,36.1
4010997,35.50307,-97.57798100000001,2019,Propylene,1.477419
4010997,35.50307,-97.57798100000001,2019,Acetylene,2.606667
4010997,35.50307,-97.57798100000001,2019,Freon 114,0.036129
4010997,35.50307,-97.57798100000001,2019,n-Butane,22.146129000000002
4010997,35.50307,-97.57798100000001,2019,Isobutane,6.700645
4010997,35.50307,-97.57798100000001,2019,trans-2-Butene,0.18899999999999997
4010997,35.50307,-97.57798100000001,2019,cis-2-Butene,0.097419
4010997,35.50307,-97.57798100000001,2019,"1,3-Butadiene",0.222581
4010997,35.50307,-97.57798100000001,2019,n-Pentane,15.926129000000001
4010997,35.50307,-97.57798100000001,2019,Isopentane,24.9
4010997,35.50307,-97.57798100000001,2019,1-Pentene,0.21483899999999997
4010997,35.50307,-97.57798100000001,2019,2-Methyl-1-butene,0.213929
4010997,35.50307,-97.57798100000001,2019,trans-2-Pentene,0.179032
4010997,35.50307,-97.57798100000001,2019,cis-2-Pentene,0.063871
4010997,35.50307,-97.57798100000001,2019,2-Methyl-2-butene,0.5084000000000001
4010997,35.50307,-97.57798100000001,2019,3-Methylpentane,1.34871
4010997,35.50307,-97.57798100000001,2019,n-Hexane,3.377742
4010997,35.50307,-97.57798100000001,2019,n-Heptane,1.352903
4010997,35.50307,-97.57798100000001,2019,n-Octane,0.525806
4010997,35.50307,-97.57798100000001,2019,4-Methyl-1-pentene,0.001935
4010997,35.50307,-97.57798100000001,2019,n-Nonane,0.338065
4010997,35.50307,-97.57798100000001,2019,2-Ethyl-1-butene,0.0
4010997,35.50307,-97.57798100000001,2019,n-Decane,0.397667
4010997,35.50307,-97.57798100000001,2019,Cyclopentane,0.490645
4010997,35.50307,-97.57798100000001,2019,Isoprene,0.472258
4010997,35.50307,-97.57798100000001,2019,"2,2-Dimethylbutane",0.338333
4010997,35.50307,-97.57798100000001,2019,1-Hexene,0.074545
4010997,35.50307,-97.57798100000001,2019,2-Methyl-1-pentene,0.010909
4010997,35.50307,-97.57798100000001,2019,"2,4-Dimethylpentane",0.37290300000000004
4010997,35.50307,-97.57798100000001,2019,Cyclohexane,1.217742
4010997,35.50307,-97.57798100000001,2019,3-Methylhexane,1.524815
4010997,35.50307,-97.57798100000001,2019,"2,2,4-Trimethylpentane",0.7625000000000001
4010997,35.50307,-97.57798100000001,2019,"2,3,4-Trimethylpentane",0.493478
4010997,35.50307,-97.57798100000001,2019,3-Methylheptane,0.32129
4010997,35.50307,-97.57798100000001,2019,alpha.-Pinene,0.22826100000000002
4010997,35.50307,-97.57798100000001,2019,beta.-Pinene,0.0
4010997,35.50307,-97.57798100000001,2019,Methylcyclohexane,0.9876
4010997,35.50307,-97.57798100000001,2019,Methylcyclopentane,1.5525
4010997,35.50307,-97.57798100000001,2019,2-Methylhexane,1.249474
4010997,35.50307,-97.57798100000001,2019,1-Nonene,0.147097
4010997,35.50307,-97.57798100000001,2019,3-Methyl-1-butene,0.0
4010997,35.50307,-97.57798100000001,2019,Cyclopentene,0.38
4010997,35.50307,-97.57798100000001,2019,"2,3-Dimethylbutane",0.444516
4010997,35.50307,-97.57798100000001,2019,2-Methylpentane,2.485484
4010997,35.50307,-97.57798100000001,2019,trans-2-Hexene,0.03129
4010997,35.50307,-97.57798100000001,2019,cis-2-Hexene,0.019355
4010997,35.50307,-97.57798100000001,2019,"2,3-Dimethylpentane",0.6283869999999999
4010997,35.50307,-97.57798100000001,2019,2-2-3-Trimethylpentane,0.029677
4010997,35.50307,-97.57798100000001,2019,1-Undecene,0.006451999999999999
4010997,35.50307,-97.57798100000001,2019,1-Heptene,0.50625
4010997,35.50307,-97.57798100000001,2019,Dodecene,0.03129
4010997,35.50307,-97.57798100000001,2019,Methyl tert-butyl ether,0.003226
4010997,35.50307,-97.57798100000001,2019,Tert-amyl methyl ether,0.003226
4010997,35.50307,-97.57798100000001,2019,tert-Butyl ethyl ether,0.0035479999999999995
4010997,35.50307,-97.57798100000001,2019,Ethyl acrylate,0.0
4010997,35.50307,-97.57798100000001,2019,Methyl methacrylate,0.002258
4010997,35.50307,-97.57798100000001,2019,Formaldehyde,2.432258
4010997,35.50307,-97.57798100000001,2019,Acetaldehyde,2.2806450000000003
4010997,35.50307,-97.57798100000001,2019,Propionaldehyde,0.6258060000000001
4010997,35.50307,-97.57798100000001,2019,Acrolein - Verified,1.357143
4010997,35.50307,-97.57798100000001,2019,Butyraldehyde,0.450097
4010997,35.50307,-97.57798100000001,2019,Isovaleraldehyde,0.0
4010997,35.50307,-97.57798100000001,2019,Hexanaldehyde,0.5580649999999999
4010997,35.50307,-97.57798100000001,2019,Valeraldehyde,0.241935
4010997,35.50307,-97.57798100000001,2019,Crotonaldehyde,0.180769
4010997,35.50307,-97.57798100000001,2019,Acetone,3.409677
4010997,35.50307,-97.57798100000001,2019,Methyl ethyl ketone,0.88
4010997,35.50307,-97.57798100000001,2019,Methyl isobutyl ketone,0.258065
4010997,35.50307,-97.57798100000001,2019,Acetonitrile,4458.229032
4010997,35.50307,-97.57798100000001,2019,Acrylonitrile,0.0
4010997,35.50307,-97.57798100000001,2019,Chloromethane,0.6032259999999999
4010997,35.50307,-97.57798100000001,2019,Dichloromethane,0.17096799999999998
4010997,35.50307,-97.57798100000001,2019,Chloroform,0.003226
4010997,35.50307,-97.57798100000001,2019,Carbon tetrachloride,0.1
4010997,35.50307,-97.57798100000001,2019,Bromoform,0.000968
4010997,35.50307,-97.57798100000001,2019,Trichlorofluoromethane,0.2
4010997,35.50307,-97.57798100000001,2019,Chloroethane,0.011613
4010997,35.50307,-97.57798100000001,2019,"1,1-Dichloroethane",0.0
4010997,35.50307,-97.57798100000001,2019,Methyl chloroform,0.0
4010997,35.50307,-97.57798100000001,2019,Ethylene dichloride,0.016128999999999998
4010997,35.50307,-97.57798100000001,2019,Tetrachloroethylene,0.003226
4010997,35.50307,-97.57798100000001,2019,"1,1,2,2-Tetrachloroethane",0.0
4010997,35.50307,-97.57798100000001,2019,Bromomethane,0.0
4010997,35.50307,-97.57798100000001,2019,"1,1,2-Trichloroethane",0.0
4010997,35.50307,-97.57798100000001,2019,"1,1,2-Trichloro-1,2,2-trifluoroethane",0.154839
4010997,35.50307,-97.57798100000001,2019,Dichlorodifluoromethane,0.5009680000000001
4010997,35.50307,-97.57798100000001,2019,Trichloroethylene,0.0
4010997,35.50307,-97.57798100000001,2019,"1,1-Dichloroethylene",0.0
4010997,35.50307,-97.57798100000001,2019,Bromodichloromethane,0.0006450000000000001
4010997,35.50307,-97.57798100000001,2019,"1,2-Dichloropropane",0.0
4010997,35.50307,-97.57798100000001,2019,"trans-1,3-Dichloropropene",0.0
4010997,35.50307,-97.57798100000001,2019,"cis-1,3-Dichloropropene",0.0
4010997,35.50307,-97.57798100000001,2019,Dibromochloromethane,0.000968
4010997,35.50307,-97.57798100000001,2019,Chloroprene,0.0
4010997,35.50307,-97.57798100000001,2019,Bromochloromethane,0.000323
4010997,35.50307,-97.57798100000001,2019,"trans-1,2-Dichloroethylene",0.342903
4010997,35.50307,-97.57798100000001,2019,"cis-1,2-Dichloroethene",0.0
4010997,35.50307,-97.57798100000001,2019,Ethylene dibromide,0.0
4010997,35.50307,-97.57798100000001,2019,Hexachlorobutadiene,0.002903
4010997,35.50307,-97.57798100000001,2019,Vinyl chloride,0.0
4010997,35.50307,-97.57798100000001,2019,n-Undecane,0.21871
4010997,35.50307,-97.57798100000001,2019,2-Methylheptane,0.370667
4010997,35.50307,-97.57798100000001,2019,m/p Xylene,2.009677
4010997,35.50307,-97.57798100000001,2019,Benzene,1.393548
4010997,35.50307,-97.57798100000001,2019,Toluene,3.177419
4010997,35.50307,-97.57798100000001,2019,Ethylbenzene,0.732258
4010997,35.50307,-97.57798100000001,2019,o-Xylene,0.867742
4010997,35.50307,-97.57798100000001,2019,"1,3,5-Trimethylbenzene",0.164516
4010997,35.50307,-97.57798100000001,2019,"1,2,4-Trimethylbenzene",0.6161289999999999
4010997,35.50307,-97.57798100000001,2019,n-Propylbenzene,0.106129
4010997,35.50307,-97.57798100000001,2019,Isopropylbenzene,0.02129
4010997,35.50307,-97.57798100000001,2019,o-Ethyltoluene,0.225806
4010997,35.50307,-97.57798100000001,2019,m-Ethyltoluene,0.402903
4010997,35.50307,-97.57798100000001,2019,m-Diethylbenzene,0.012581
